audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF00129,TRIP_DRV003_01,DRV003,2024-02-06 06:34:16,2024-02-06 06:34:21,5,2,256,53.27,51.0,2.25,16.77,1.363,0.521,0.2028,1503.8,0.00949,149.7,27.15,3.15,True
AF00130,TRIP_DRV003_01,DRV003,2024-02-06 06:34:18,2024-02-06 06:34:23,5,2,258,60.17,51.0,9.15,4.57,0.643,0.548,0.3645,1473.2,0.01501,133.5,9.75,4.13,True
AF00131,TRIP_DRV003_01,DRV003,2024-02-06 06:34:20,2024-02-06 06:34:25,5,2,260,47.52,51.0,-3.49,11.62,1.326,0.493,0.2346,1215.4,0.02473,157.6,25.28,2.67,True
AF00132,TRIP_DRV003_01,DRV003,2024-02-06 06:34:22,2024-02-06 06:34:27,5,2,262,54.29,51.0,3.27,9.08,0.407,0.48,0.294,1607.0,0.00786,134.4,21.1,5.47,True
AF00133,TRIP_DRV003_01,DRV003,2024-02-06 06:34:24,2024-02-06 06:34:29,5,2,264,58.91,51.0,7.9,17.37,1.237,0.435,0.3108,1152.8,0.01196,156.1,33.04,4.77,True
AF00134,TRIP_DRV003_01,DRV003,2024-02-06 06:34:26,2024-02-06 06:34:31,5,2,266,49.18,51.0,-1.84,11.13,1.103,0.377,0.4096,864.9,0.00851,130.9,27.69,3.37,True
AF00135,TRIP_DRV003_01,DRV003,2024-02-06 06:34:28,2024-02-06 06:34:33,5,2,268,47.72,51.0,-3.3,6.53,1.436,0.156,0.4158,1331.0,0.0064,139.3,16.0,2.52,True
AF00136,TRIP_DRV003_01,DRV003,2024-02-06 06:34:30,2024-02-06 06:34:35,5,2,270,56.09,51.0,5.07,6.64,1.261,0.218,0.3263,1656.0,0.01612,159.8,30.12,3.14,True
AF00137,TRIP_DRV003_01,DRV003,2024-02-06 06:34:32,2024-02-06 06:34:37,5,2,272,60.21,51.0,9.2,11.16,1.357,0.467,0.2928,1658.1,0.01995,142.5,28.0,4.51,True
AF00138,TRIP_DRV003_01,DRV003,2024-02-06 06:34:34,2024-02-06 06:34:39,5,2,274,50.88,51.0,-0.14,19.43,1.442,0.478,0.2553,1407.3,0.0221,157.2,25.22,4.58,True
AF00139,TRIP_DRV003_01,DRV003,2024-02-06 06:34:36,2024-02-06 06:34:41,5,2,276,54.93,51.0,3.92,9.69,0.84,0.331,0.4208,1506.4,0.02244,150.6,15.37,3.16,True
AF00140,TRIP_DRV003_01,DRV003,2024-02-06 06:34:38,2024-02-06 06:34:43,5,2,278,56.36,51.0,5.35,3.43,0.791,0.382,0.2786,1245.7,0.01898,144.6,13.1,4.86,True
AF00141,TRIP_DRV003_01,DRV003,2024-02-06 06:34:40,2024-02-06 06:34:45,5,2,280,58.39,51.0,7.37,7.56,1.001,0.522,0.3368,874.6,0.01364,135.3,32.49,2.51,True
AF00142,TRIP_DRV003_01,DRV003,2024-02-06 06:34:42,2024-02-06 06:34:47,5,2,282,47.38,51.0,-3.64,9.95,1.369,0.409,0.3801,810.1,0.00657,116.8,34.39,4.36,True
AF00143,TRIP_DRV003_01,DRV003,2024-02-06 06:34:44,2024-02-06 06:34:49,5,2,284,46.95,51.0,-4.07,12.47,1.373,0.54,0.3825,1686.6,0.01114,155.9,12.47,4.04,True
AF00144,TRIP_DRV003_01,DRV003,2024-02-06 06:34:46,2024-02-06 06:34:51,5,2,286,54.81,51.0,3.79,17.68,1.415,0.546,0.3664,863.2,0.02051,143.1,29.34,2.65,True
AF00145,TRIP_DRV003_01,DRV003,2024-02-06 06:34:48,2024-02-06 06:34:53,5,2,288,59.92,51.0,8.9,17.5,0.775,0.221,0.1647,1129.2,0.01519,156.1,15.07,3.99,True
AF00146,TRIP_DRV003_01,DRV003,2024-02-06 06:34:50,2024-02-06 06:34:55,5,2,290,56.38,51.0,5.36,19.9,0.959,0.509,0.1753,895.7,0.02131,150.2,18.22,3.0,True
AF00147,TRIP_DRV003_01,DRV003,2024-02-06 06:34:52,2024-02-06 06:34:57,5,2,292,58.79,51.0,7.78,7.07,1.24,0.579,0.2744,895.7,0.01208,155.2,14.21,2.92,True
AF00148,TRIP_DRV003_01,DRV003,2024-02-06 06:34:54,2024-02-06 06:34:59,5,2,294,53.26,51.0,2.24,7.19,1.354,0.398,0.1762,1541.1,0.01083,148.8,10.64,4.74,True
AF00149,TRIP_DRV003_01,DRV003,2024-02-06 06:34:56,2024-02-06 06:35:01,5,2,296,56.12,51.0,5.1,18.34,1.484,0.286,0.3853,1507.4,0.01235,133.1,30.52,4.68,True
AF00150,TRIP_DRV003_01,DRV003,2024-02-06 06:34:58,2024-02-06 06:35:03,5,2,298,56.98,51.0,5.96,19.88,0.497,0.432,0.318,1374.0,0.02253,117.1,18.92,3.03,True
AF00151,TRIP_DRV003_01,DRV003,2024-02-06 06:35:00,2024-02-06 06:35:05,5,2,300,56.19,51.0,5.17,9.04,0.991,0.468,0.1674,905.9,0.00976,118.8,13.02,5.24,True
AF00152,TRIP_DRV003_01,DRV003,2024-02-06 06:35:02,2024-02-06 06:35:07,5,2,302,53.88,51.0,2.86,4.55,1.272,0.465,0.2244,874.2,0.01763,129.2,30.88,4.92,True
AF00153,TRIP_DRV003_01,DRV003,2024-02-06 06:35:04,2024-02-06 06:35:09,5,2,304,48.31,51.0,-2.71,8.31,0.407,0.44,0.2907,1748.9,0.01681,144.6,16.01,4.41,True
AF00154,TRIP_DRV003_01,DRV003,2024-02-06 06:35:06,2024-02-06 06:35:11,5,2,306,48.81,51.0,-2.21,19.98,0.875,0.458,0.378,852.1,0.00555,126.9,10.2,5.37,True
AF00155,TRIP_DRV003_01,DRV003,2024-02-06 06:35:08,2024-02-06 06:35:13,5,2,308,48.73,51.0,-2.29,7.56,1.31,0.576,0.4089,1572.6,0.01544,158.0,22.92,2.68,True
AF00156,TRIP_DRV003_01,DRV003,2024-02-06 06:35:10,2024-02-06 06:35:15,5,2,310,57.83,51.0,6.81,3.11,1.495,0.463,0.1707,981.7,0.01114,149.3,24.27,3.6,True
AF00157,TRIP_DRV003_01,DRV003,2024-02-06 06:35:12,2024-02-06 06:35:17,5,2,312,58.43,51.0,7.41,16.12,0.515,0.373,0.3157,850.7,0.01738,131.0,13.7,2.9,True
AF00158,TRIP_DRV003_01,DRV003,2024-02-06 06:35:14,2024-02-06 06:35:19,5,2,314,48.12,51.0,-2.9,14.21,0.868,0.464,0.3482,1643.0,0.01374,120.1,22.78,2.75,True
AF00159,TRIP_DRV003_01,DRV003,2024-02-06 06:35:16,2024-02-06 06:35:21,5,2,316,60.48,51.0,9.47,19.73,0.831,0.392,0.4114,1412.8,0.00673,113.9,16.89,5.07,True
AF00160,TRIP_DRV003_01,DRV003,2024-02-06 06:35:18,2024-02-06 06:35:23,5,2,318,60.56,51.0,9.54,15.41,1.498,0.413,0.3229,1028.4,0.01479,128.4,32.44,4.84,True
AF00161,TRIP_DRV003_01,DRV003,2024-02-06 06:35:20,2024-02-06 06:35:25,5,2,320,51.88,51.0,0.86,14.18,0.933,0.568,0.4478,1669.2,0.0059,142.7,26.39,2.87,True
AF00162,TRIP_DRV003_01,DRV003,2024-02-06 06:35:22,2024-02-06 06:35:27,5,2,322,51.59,51.0,0.58,6.93,0.746,0.462,0.3029,1175.8,0.02184,113.5,14.65,2.97,True
AF00163,TRIP_DRV003_01,DRV003,2024-02-06 06:35:24,2024-02-06 06:35:29,5,2,324,51.6,51.0,0.58,3.86,0.972,0.335,0.198,1286.0,0.01673,151.3,27.97,3.41,True
AF00164,TRIP_DRV003_01,DRV003,2024-02-06 06:35:26,2024-02-06 06:35:31,5,2,326,60.83,51.0,9.82,15.64,1.129,0.23,0.3274,1051.1,0.02246,119.9,15.64,2.52,True
AF00165,TRIP_DRV003_01,DRV003,2024-02-06 06:35:28,2024-02-06 06:35:33,5,2,328,53.44,51.0,2.42,12.33,1.032,0.185,0.4398,897.9,0.01185,136.1,19.29,2.88,True
AF00166,TRIP_DRV003_01,DRV003,2024-02-06 06:35:30,2024-02-06 06:35:35,5,2,330,50.5,51.0,-0.52,13.48,1.198,0.383,0.2087,1712.8,0.00747,127.5,33.4,2.61,True
AF00167,TRIP_DRV003_01,DRV003,2024-02-06 06:35:32,2024-02-06 06:35:37,5,2,332,54.55,51.0,3.53,18.37,0.784,0.385,0.2185,1548.8,0.02141,124.6,9.89,4.76,True
AF00168,TRIP_DRV003_01,DRV003,2024-02-06 06:35:34,2024-02-06 06:35:39,5,2,334,51.7,51.0,0.68,11.29,0.46,0.51,0.1942,1152.4,0.01304,147.3,8.91,2.56,True
AF00169,TRIP_DRV003_01,DRV003,2024-02-06 06:35:36,2024-02-06 06:35:41,5,2,336,46.32,51.0,-4.7,13.61,0.877,0.484,0.3863,1098.2,0.02005,134.5,11.3,4.3,True
AF00170,TRIP_DRV003_01,DRV003,2024-02-06 06:35:38,2024-02-06 06:35:43,5,2,338,53.63,51.0,2.62,19.71,1.041,0.154,0.3827,1663.3,0.00661,127.9,26.28,4.72,True
AF00171,TRIP_DRV003_01,DRV003,2024-02-06 06:35:40,2024-02-06 06:35:45,5,2,340,51.56,51.0,0.54,4.15,0.582,0.432,0.2482,1448.2,0.00795,135.2,16.43,5.11,True
AF00172,TRIP_DRV003_01,DRV003,2024-02-06 06:35:42,2024-02-06 06:35:47,5,2,342,57.21,51.0,6.19,9.55,0.892,0.401,0.3274,1666.0,0.01851,111.7,10.0,4.97,True
AF00173,TRIP_DRV003_01,DRV003,2024-02-06 06:35:44,2024-02-06 06:35:49,5,2,344,58.59,51.0,7.57,8.68,0.849,0.304,0.2678,1633.0,0.00704,111.5,33.46,4.39,True
AF00174,TRIP_DRV003_01,DRV003,2024-02-06 06:35:46,2024-02-06 06:35:51,5,2,346,58.22,51.0,7.2,3.81,0.46,0.383,0.2161,1301.5,0.02317,159.8,10.81,3.7,True
AF00175,TRIP_DRV003_01,DRV003,2024-02-06 06:35:48,2024-02-06 06:35:53,5,2,348,48.04,51.0,-2.97,18.45,1.102,0.253,0.2122,1703.6,0.01124,118.0,19.96,4.54,True
AF00176,TRIP_DRV003_01,DRV003,2024-02-06 06:35:50,2024-02-06 06:35:55,5,2,350,53.67,51.0,2.65,14.33,0.584,0.387,0.283,1594.9,0.00829,122.5,9.83,3.54,True
AF00177,TRIP_DRV003_01,DRV003,2024-02-06 06:35:52,2024-02-06 06:35:57,5,2,352,46.58,51.0,-4.44,5.67,1.037,0.307,0.2944,1242.0,0.01498,130.1,32.69,3.5,True
AF00178,TRIP_DRV003_01,DRV003,2024-02-06 06:35:54,2024-02-06 06:35:59,5,2,354,50.25,51.0,-0.77,10.46,1.295,0.221,0.1953,1433.7,0.01406,155.7,21.52,5.18,True
AF00179,TRIP_DRV003_01,DRV003,2024-02-06 06:35:56,2024-02-06 06:36:01,5,2,356,55.07,51.0,4.05,9.83,1.456,0.482,0.3157,1358.5,0.01502,154.5,29.52,5.32,True
AF00180,TRIP_DRV003_01,DRV003,2024-02-06 06:35:58,2024-02-06 06:36:03,5,2,358,54.57,51.0,3.55,8.38,1.446,0.334,0.4144,1153.3,0.0243,112.5,8.32,2.95,True
AF00181,TRIP_DRV003_01,DRV003,2024-02-06 06:36:00,2024-02-06 06:36:05,5,2,360,58.85,51.0,7.83,17.0,0.935,0.589,0.3509,801.7,0.02332,110.9,34.76,4.52,True
AF00182,TRIP_DRV003_01,DRV003,2024-02-06 06:36:02,2024-02-06 06:36:07,5,2,362,46.3,51.0,-4.72,12.6,0.888,0.571,0.3378,1420.9,0.02149,123.5,32.34,3.91,True
AF00183,TRIP_DRV003_01,DRV003,2024-02-06 06:36:04,2024-02-06 06:36:09,5,2,364,51.58,51.0,0.56,17.17,1.249,0.245,0.2781,1431.5,0.01281,133.7,27.01,5.42,True
AF00184,TRIP_DRV003_01,DRV003,2024-02-06 06:36:06,2024-02-06 06:36:11,5,2,366,60.16,51.0,9.14,12.92,0.63,0.395,0.3638,897.0,0.0064,152.6,10.28,4.23,True
AF00185,TRIP_DRV003_01,DRV003,2024-02-06 06:36:08,2024-02-06 06:36:13,5,2,368,46.17,51.0,-4.85,18.3,0.437,0.207,0.1953,1499.4,0.01418,138.2,33.99,3.05,True
AF00186,TRIP_DRV003_01,DRV003,2024-02-06 06:36:10,2024-02-06 06:36:15,5,2,370,55.32,51.0,4.3,17.2,0.554,0.244,0.2999,1419.9,0.02054,155.7,14.43,3.66,True
AF00187,TRIP_DRV003_01,DRV003,2024-02-06 06:36:12,2024-02-06 06:36:17,5,2,372,48.37,51.0,-2.65,9.67,0.553,0.245,0.1826,1373.2,0.02336,118.2,20.13,5.4,True
AF00188,TRIP_DRV003_01,DRV003,2024-02-06 06:36:14,2024-02-06 06:36:19,5,2,374,58.9,51.0,7.88,15.47,0.62,0.175,0.3504,1618.3,0.01882,121.0,25.42,5.02,True
AF00189,TRIP_DRV003_01,DRV003,2024-02-06 06:36:16,2024-02-06 06:36:21,5,2,376,57.02,51.0,6.01,6.92,1.299,0.261,0.1715,1337.4,0.00762,145.0,27.9,3.28,True
AF00190,TRIP_DRV003_01,DRV003,2024-02-06 06:36:18,2024-02-06 06:36:23,5,2,378,58.53,51.0,7.51,17.97,0.654,0.364,0.4342,1772.0,0.01337,124.7,33.73,3.47,True
AF00191,TRIP_DRV003_01,DRV003,2024-02-06 06:36:20,2024-02-06 06:36:25,5,2,380,50.34,51.0,-0.68,5.38,0.518,0.485,0.2237,1589.8,0.02239,118.5,31.95,4.64,True
AF00192,TRIP_DRV003_01,DRV003,2024-02-06 06:36:22,2024-02-06 06:36:27,5,2,382,49.14,51.0,-1.88,12.79,1.46,0.224,0.1876,1533.3,0.00946,153.0,21.64,4.4,True
AF00193,TRIP_DRV003_01,DRV003,2024-02-06 06:36:24,2024-02-06 06:36:29,5,2,384,54.02,51.0,3.0,13.0,0.512,0.399,0.2261,1690.2,0.01048,118.5,30.11,3.09,True
AF00194,TRIP_DRV003_01,DRV003,2024-02-06 06:36:26,2024-02-06 06:36:31,5,2,386,52.96,51.0,1.94,12.52,0.437,0.523,0.4038,1044.4,0.01447,149.5,32.26,4.67,True
AF00195,TRIP_DRV003_01,DRV003,2024-02-06 06:36:28,2024-02-06 06:36:33,5,2,388,47.03,51.0,-3.98,17.84,0.845,0.272,0.1757,1458.0,0.02339,155.6,9.35,3.64,True
AF00196,TRIP_DRV003_01,DRV003,2024-02-06 06:36:30,2024-02-06 06:36:35,5,2,390,51.89,51.0,0.87,14.56,1.426,0.156,0.3199,1042.3,0.01696,125.1,18.7,4.12,True
AF00197,TRIP_DRV003_01,DRV003,2024-02-06 06:36:32,2024-02-06 06:36:37,5,2,392,48.03,51.0,-2.99,12.88,1.38,0.455,0.3822,1304.6,0.00503,138.8,14.4,4.21,True
AF00198,TRIP_DRV003_01,DRV003,2024-02-06 06:36:34,2024-02-06 06:36:39,5,2,394,56.32,51.0,5.31,14.44,0.774,0.278,0.2431,1008.9,0.01699,118.5,32.31,3.72,True
AF00199,TRIP_DRV003_01,DRV003,2024-02-06 06:36:36,2024-02-06 06:36:41,5,2,396,56.98,51.0,5.97,6.7,1.188,0.229,0.1654,1510.7,0.00859,138.7,27.59,4.36,True
AF00200,TRIP_DRV003_01,DRV003,2024-02-06 06:36:38,2024-02-06 06:36:43,5,2,398,49.72,51.0,-1.3,4.96,1.298,0.283,0.1726,1094.2,0.02283,119.2,23.11,3.07,True
AF00201,TRIP_DRV003_01,DRV003,2024-02-06 06:36:40,2024-02-06 06:36:45,5,2,400,51.03,51.0,0.01,19.39,0.802,0.508,0.1885,875.8,0.0183,130.8,29.57,4.61,True
AF00202,TRIP_DRV003_01,DRV003,2024-02-06 06:36:42,2024-02-06 06:36:47,5,2,402,47.65,51.0,-3.37,4.27,1.408,0.281,0.345,1428.2,0.014,138.0,29.7,4.6,True
AF00203,TRIP_DRV003_01,DRV003,2024-02-06 06:36:44,2024-02-06 06:36:49,5,2,404,46.75,51.0,-4.27,19.82,0.948,0.154,0.3223,1570.2,0.01636,137.4,33.68,3.17,True
AF00204,TRIP_DRV003_01,DRV003,2024-02-06 06:36:46,2024-02-06 06:36:51,5,2,406,48.19,51.0,-2.83,18.67,0.56,0.289,0.1795,1638.9,0.01732,155.8,28.75,4.32,True
AF00205,TRIP_DRV003_01,DRV003,2024-02-06 06:36:48,2024-02-06 06:36:53,5,2,408,52.32,51.0,1.3,8.28,1.076,0.247,0.2907,1027.8,0.01783,133.1,11.79,4.59,True
AF00206,TRIP_DRV003_01,DRV003,2024-02-06 06:36:50,2024-02-06 06:36:55,5,2,410,51.94,51.0,0.92,15.4,0.592,0.291,0.4211,1630.9,0.02383,115.6,17.34,4.68,True
AF00207,TRIP_DRV003_01,DRV003,2024-02-06 06:36:52,2024-02-06 06:36:57,5,2,412,46.89,51.0,-4.13,18.74,0.927,0.331,0.1859,853.2,0.00554,130.2,8.19,4.31,True
AF00208,TRIP_DRV003_01,DRV003,2024-02-06 06:36:54,2024-02-06 06:36:59,5,2,414,48.26,51.0,-2.76,10.44,0.468,0.348,0.2094,1228.3,0.02403,134.3,29.68,4.83,True
AF00209,TRIP_DRV003_01,DRV003,2024-02-06 06:36:56,2024-02-06 06:37:01,5,2,416,56.19,51.0,5.17,18.03,1.311,0.215,0.4338,824.1,0.00785,111.1,15.18,4.61,True
AF00210,TRIP_DRV003_01,DRV003,2024-02-06 06:36:58,2024-02-06 06:37:03,5,2,418,60.42,51.0,9.4,16.22,1.158,0.332,0.3053,1796.2,0.00739,151.3,16.94,5.05,True
AF00211,TRIP_DRV003_01,DRV003,2024-02-06 06:37:00,2024-02-06 06:37:05,5,2,420,53.2,51.0,2.18,10.82,1.458,0.153,0.4153,1297.9,0.00983,154.7,26.66,4.32,True
AF00212,TRIP_DRV003_01,DRV003,2024-02-06 06:37:02,2024-02-06 06:37:07,5,2,422,58.49,51.0,7.48,16.2,1.426,0.419,0.2258,1267.5,0.01154,111.4,25.4,3.43,True
AF00213,TRIP_DRV003_01,DRV003,2024-02-06 06:37:04,2024-02-06 06:37:09,5,2,424,58.27,51.0,7.25,11.04,1.324,0.401,0.2878,1382.8,0.01956,128.0,21.89,3.5,True
AF00214,TRIP_DRV003_01,DRV003,2024-02-06 06:37:06,2024-02-06 06:37:11,5,2,426,57.91,51.0,6.89,9.62,1.49,0.17,0.3022,1298.3,0.02146,117.6,9.46,3.5,True
AF00215,TRIP_DRV003_01,DRV003,2024-02-06 06:37:08,2024-02-06 06:37:13,5,2,428,52.11,51.0,1.09,3.63,0.876,0.454,0.284,891.0,0.01668,151.6,17.68,4.45,True
AF00216,TRIP_DRV003_01,DRV003,2024-02-06 06:37:10,2024-02-06 06:37:15,5,2,430,56.11,51.0,5.1,15.91,0.42,0.355,0.3839,949.4,0.01634,138.5,20.52,5.23,True
AF00217,TRIP_DRV003_01,DRV003,2024-02-06 06:37:12,2024-02-06 06:37:17,5,2,432,50.81,51.0,-0.21,16.74,1.185,0.269,0.339,1679.2,0.01557,127.0,30.26,2.92,True
AF00218,TRIP_DRV003_01,DRV003,2024-02-06 06:37:14,2024-02-06 06:37:19,5,2,434,50.73,51.0,-0.29,17.41,0.415,0.324,0.1807,947.2,0.01292,113.9,30.89,3.76,True
AF00219,TRIP_DRV003_01,DRV003,2024-02-06 06:37:16,2024-02-06 06:37:21,5,2,436,47.02,51.0,-4.0,13.56,1.427,0.287,0.4251,857.2,0.01492,139.3,27.07,3.81,True
AF00220,TRIP_DRV003_01,DRV003,2024-02-06 06:37:18,2024-02-06 06:37:23,5,2,438,57.17,51.0,6.15,7.94,0.705,0.472,0.2518,1155.6,0.0231,112.6,16.82,3.42,True
AF00221,TRIP_DRV003_01,DRV003,2024-02-06 06:37:20,2024-02-06 06:37:25,5,2,440,51.44,51.0,0.42,9.05,0.726,0.167,0.3946,1442.3,0.0129,111.1,21.62,4.99,True
AF00222,TRIP_DRV003_01,DRV003,2024-02-06 06:37:22,2024-02-06 06:37:27,5,2,442,55.34,51.0,4.32,4.54,0.754,0.56,0.4149,957.4,0.0217,150.6,34.04,3.23,True
AF00223,TRIP_DRV003_01,DRV003,2024-02-06 06:37:24,2024-02-06 06:37:29,5,2,444,53.27,51.0,2.25,11.01,1.32,0.246,0.3802,1384.8,0.01279,150.2,11.17,3.73,True
AF00224,TRIP_DRV003_01,DRV003,2024-02-06 06:37:26,2024-02-06 06:37:31,5,2,446,55.51,51.0,4.49,11.22,1.192,0.266,0.3797,1486.6,0.01267,156.5,33.32,3.04,True
AF00225,TRIP_DRV003_01,DRV003,2024-02-06 06:37:28,2024-02-06 06:37:33,5,2,448,55.69,51.0,4.67,3.9,1.384,0.183,0.4396,1416.4,0.02369,134.9,28.09,4.46,True
AF00226,TRIP_DRV003_01,DRV003,2024-02-06 06:37:30,2024-02-06 06:37:35,5,2,450,49.43,51.0,-1.59,15.38,0.68,0.447,0.413,1169.2,0.01242,123.3,16.98,4.42,True
AF00227,TRIP_DRV003_01,DRV003,2024-02-06 06:37:32,2024-02-06 06:37:37,5,2,452,54.26,51.0,3.25,5.32,0.726,0.327,0.3886,823.3,0.01586,142.8,11.97,3.55,True
AF00228,TRIP_DRV003_01,DRV003,2024-02-06 06:37:34,2024-02-06 06:37:39,5,2,454,57.03,51.0,6.01,15.65,0.918,0.332,0.2249,1558.8,0.01859,156.6,8.21,4.79,True
AF00229,TRIP_DRV003_01,DRV003,2024-02-06 06:37:36,2024-02-06 06:37:41,5,2,456,50.26,51.0,-0.76,8.06,1.117,0.49,0.2172,1744.0,0.02499,125.4,22.98,4.86,True
AF00230,TRIP_DRV003_01,DRV003,2024-02-06 06:37:38,2024-02-06 06:37:43,5,2,458,59.01,51.0,7.99,10.69,0.73,0.568,0.1665,1501.1,0.01819,151.2,14.99,3.14,True
AF00231,TRIP_DRV003_01,DRV003,2024-02-06 06:37:40,2024-02-06 06:37:45,5,2,460,46.2,51.0,-4.82,14.5,0.531,0.54,0.444,988.6,0.01202,158.8,34.54,2.53,True
AF00232,TRIP_DRV003_01,DRV003,2024-02-06 06:37:42,2024-02-06 06:37:47,5,2,462,55.56,51.0,4.54,9.34,1.43,0.537,0.2432,907.2,0.02276,128.5,24.2,2.56,True
AF00233,TRIP_DRV003_01,DRV003,2024-02-06 06:37:44,2024-02-06 06:37:49,5,2,464,57.64,51.0,6.62,10.53,0.565,0.24,0.3716,1634.7,0.02274,148.5,26.45,4.76,True
AF00234,TRIP_DRV003_01,DRV003,2024-02-06 06:37:46,2024-02-06 06:37:51,5,2,466,53.81,51.0,2.79,7.18,0.431,0.277,0.3096,802.1,0.02409,134.2,26.86,5.13,True
AF00235,TRIP_DRV003_01,DRV003,2024-02-06 06:37:48,2024-02-06 06:37:53,5,2,468,56.56,51.0,5.54,4.93,1.071,0.45,0.2162,1784.3,0.00696,128.7,26.59,3.5,True
AF00236,TRIP_DRV003_01,DRV003,2024-02-06 06:37:50,2024-02-06 06:37:55,5,2,470,57.85,51.0,6.83,17.82,0.406,0.586,0.3877,1410.2,0.01151,118.2,18.48,3.55,True
AF00237,TRIP_DRV003_01,DRV003,2024-02-06 06:37:52,2024-02-06 06:37:57,5,2,472,54.9,51.0,3.88,11.55,1.388,0.489,0.3309,1224.0,0.00603,114.4,30.77,4.7,True
AF00238,TRIP_DRV003_01,DRV003,2024-02-06 06:37:54,2024-02-06 06:37:59,5,2,474,47.84,51.0,-3.18,8.23,0.651,0.517,0.2724,959.4,0.01013,148.7,32.75,3.79,True
AF00239,TRIP_DRV003_01,DRV003,2024-02-06 06:37:56,2024-02-06 06:38:01,5,2,476,50.63,51.0,-0.39,14.95,0.593,0.151,0.3727,1599.4,0.01558,123.7,13.04,3.89,True
AF00240,TRIP_DRV003_01,DRV003,2024-02-06 06:37:58,2024-02-06 06:38:03,5,2,478,60.45,51.0,9.43,15.34,1.101,0.27,0.2254,1537.7,0.01828,142.4,32.97,2.8,True
AF00241,TRIP_DRV003_01,DRV003,2024-02-06 06:38:00,2024-02-06 06:38:05,5,2,480,54.24,51.0,3.22,5.66,1.055,0.165,0.3733,1704.8,0.01774,117.8,13.86,3.26,True
AF00242,TRIP_DRV003_01,DRV003,2024-02-06 06:38:02,2024-02-06 06:38:07,5,2,482,52.27,51.0,1.26,13.56,0.747,0.194,0.3469,1232.6,0.00502,155.7,25.33,4.83,True
AF00243,TRIP_DRV003_01,DRV003,2024-02-06 06:38:04,2024-02-06 06:38:09,5,2,484,52.72,51.0,1.7,3.03,1.369,0.475,0.3717,1348.1,0.00586,110.1,12.09,5.03,True
AF00244,TRIP_DRV003_01,DRV003,2024-02-06 06:38:06,2024-02-06 06:38:11,5,2,486,60.67,51.0,9.66,13.9,1.168,0.359,0.1976,1061.4,0.01868,148.2,32.01,4.8,True
AF00245,TRIP_DRV003_01,DRV003,2024-02-06 06:38:08,2024-02-06 06:38:13,5,2,488,48.29,51.0,-2.73,5.15,0.496,0.303,0.3085,1504.9,0.01756,154.1,11.96,5.03,True
AF00246,TRIP_DRV003_01,DRV003,2024-02-06 06:38:10,2024-02-06 06:38:15,5,2,490,53.12,51.0,2.1,13.24,1.003,0.343,0.2652,1633.5,0.00519,122.6,20.73,3.51,True
AF00247,TRIP_DRV003_01,DRV003,2024-02-06 06:38:12,2024-02-06 06:38:17,5,2,492,54.31,51.0,3.29,17.65,0.721,0.421,0.2367,1589.9,0.02367,155.1,31.19,3.79,True
AF00248,TRIP_DRV003_01,DRV003,2024-02-06 06:38:14,2024-02-06 06:38:19,5,2,494,60.31,51.0,9.29,18.97,1.008,0.548,0.3784,1490.1,0.01592,129.9,33.8,2.64,True
AF00249,TRIP_DRV003_01,DRV003,2024-02-06 06:38:16,2024-02-06 06:38:21,5,2,496,49.16,51.0,-1.86,14.54,0.994,0.472,0.4495,1104.7,0.0091,142.7,33.75,4.35,True
AF00250,TRIP_DRV003_01,DRV003,2024-02-06 06:38:18,2024-02-06 06:38:23,5,2,498,53.48,51.0,2.47,3.21,1.281,0.34,0.4033,954.9,0.01158,144.5,19.87,5.33,True
AF00251,TRIP_DRV003_01,DRV003,2024-02-06 06:38:20,2024-02-06 06:38:25,5,2,500,50.24,51.0,-0.78,16.14,0.959,0.421,0.157,1440.1,0.01722,119.7,30.79,5.46,True
AF00252,TRIP_DRV003_01,DRV003,2024-02-06 06:38:22,2024-02-06 06:38:27,5,2,502,48.56,51.0,-2.46,13.37,1.307,0.551,0.3065,1329.0,0.0137,133.8,11.19,3.85,True
AF00253,TRIP_DRV003_01,DRV003,2024-02-06 06:38:24,2024-02-06 06:38:29,5,2,504,54.33,51.0,3.31,16.65,1.275,0.576,0.4424,1396.6,0.00635,111.2,25.88,4.69,True
AF00254,TRIP_DRV003_01,DRV003,2024-02-06 06:38:26,2024-02-06 06:38:31,5,2,506,58.43,51.0,7.42,12.96,0.89,0.47,0.3101,1623.9,0.01243,126.0,30.33,3.96,True
AF00255,TRIP_DRV003_01,DRV003,2024-02-06 06:38:28,2024-02-06 06:38:33,5,2,508,50.91,51.0,-0.11,14.0,0.764,0.36,0.3646,1794.6,0.00719,137.4,22.11,5.06,True
AF00256,TRIP_DRV003_01,DRV003,2024-02-06 06:38:30,2024-02-06 06:38:35,5,2,510,48.7,51.0,-2.32,10.49,1.438,0.524,0.3147,1052.0,0.01073,130.1,25.24,3.63,True
AF00257,TRIP_DRV003_01,DRV003,2024-02-06 06:38:32,2024-02-06 06:38:37,5,2,512,50.13,51.0,-0.89,18.8,0.481,0.419,0.2672,1225.1,0.01001,139.9,13.72,3.43,True
