audio_feat_id,trip_id,driver_id,window_start,window_end,window_size_seconds,hop_size_seconds,elapsed_seconds,db_level,baseline_db,db_deviation,energy_slope,turn_gap_sec,gap_ratio,zcr,spectral_centroid,spectral_flux,f0_mean,f0_std,speech_rate,is_valid
AF00129,TRIP_DRV003_01,DRV003,2024-02-06 06:34:16,2024-02-06 06:34:21,5,2,256,44.2,48.8,-4.55,6.74,0.654,0.185,0.3245,1475.3,0.00894,143.5,32.82,3.47,True
AF00130,TRIP_DRV003_01,DRV003,2024-02-06 06:34:18,2024-02-06 06:34:23,5,2,258,57.54,48.8,8.79,13.67,0.697,0.506,0.1648,1658.1,0.01184,131.3,22.38,3.12,True
AF00131,TRIP_DRV003_01,DRV003,2024-02-06 06:34:20,2024-02-06 06:34:25,5,2,260,50.74,48.8,1.98,9.11,0.51,0.408,0.1616,1305.1,0.01706,129.6,20.94,4.12,True
AF00132,TRIP_DRV003_01,DRV003,2024-02-06 06:34:22,2024-02-06 06:34:27,5,2,262,44.25,48.8,-4.5,3.33,1.365,0.399,0.4188,1452.5,0.0108,128.5,9.69,3.37,True
AF00133,TRIP_DRV003_01,DRV003,2024-02-06 06:34:24,2024-02-06 06:34:29,5,2,264,53.55,48.8,4.79,3.65,1.416,0.479,0.4367,1066.3,0.01043,144.9,13.57,3.24,True
AF00134,TRIP_DRV003_01,DRV003,2024-02-06 06:34:26,2024-02-06 06:34:31,5,2,266,54.17,48.8,5.42,15.71,1.035,0.576,0.3171,1245.9,0.0159,151.5,21.33,2.93,True
AF00135,TRIP_DRV003_01,DRV003,2024-02-06 06:34:28,2024-02-06 06:34:33,5,2,268,50.46,48.8,1.7,12.28,1.312,0.252,0.3682,865.3,0.00806,117.5,15.52,3.39,True
AF00136,TRIP_DRV003_01,DRV003,2024-02-06 06:34:30,2024-02-06 06:34:35,5,2,270,52.67,48.8,3.92,16.26,0.729,0.465,0.2432,1331.0,0.01696,148.9,27.43,2.59,True
AF00137,TRIP_DRV003_01,DRV003,2024-02-06 06:34:32,2024-02-06 06:34:37,5,2,272,55.71,48.8,6.96,11.4,1.23,0.478,0.309,1768.9,0.01896,160.0,29.9,2.6,True
AF00138,TRIP_DRV003_01,DRV003,2024-02-06 06:34:34,2024-02-06 06:34:39,5,2,274,55.73,48.8,6.97,15.46,1.407,0.4,0.186,1560.6,0.02437,142.0,15.3,3.07,True
AF00139,TRIP_DRV003_01,DRV003,2024-02-06 06:34:36,2024-02-06 06:34:41,5,2,276,52.16,48.8,3.4,15.31,0.754,0.243,0.2866,1583.2,0.01729,152.8,9.96,5.24,True
AF00140,TRIP_DRV003_01,DRV003,2024-02-06 06:34:38,2024-02-06 06:34:43,5,2,278,44.3,48.8,-4.46,3.35,1.068,0.598,0.4014,820.9,0.00657,130.8,19.26,4.47,True
AF00141,TRIP_DRV003_01,DRV003,2024-02-06 06:34:40,2024-02-06 06:34:45,5,2,280,53.14,48.8,4.39,5.28,0.454,0.52,0.2068,1310.4,0.02259,153.3,30.67,2.84,True
AF00142,TRIP_DRV003_01,DRV003,2024-02-06 06:34:42,2024-02-06 06:34:47,5,2,282,48.43,48.8,-0.32,10.12,0.537,0.479,0.3341,1548.8,0.01947,110.1,21.55,4.85,True
AF00143,TRIP_DRV003_01,DRV003,2024-02-06 06:34:44,2024-02-06 06:34:49,5,2,284,51.61,48.8,2.85,14.31,1.212,0.385,0.2591,1703.3,0.01865,152.1,22.22,3.98,True
AF00144,TRIP_DRV003_01,DRV003,2024-02-06 06:34:46,2024-02-06 06:34:51,5,2,286,53.24,48.8,4.49,18.04,1.415,0.54,0.2986,1726.2,0.01577,149.9,30.65,3.81,True
AF00145,TRIP_DRV003_01,DRV003,2024-02-06 06:34:48,2024-02-06 06:34:53,5,2,288,46.29,48.8,-2.47,4.12,0.437,0.41,0.1587,983.2,0.01712,152.3,26.15,5.04,True
AF00146,TRIP_DRV003_01,DRV003,2024-02-06 06:34:50,2024-02-06 06:34:55,5,2,290,58.65,48.8,9.89,7.06,0.461,0.219,0.1832,1709.4,0.00637,144.5,9.79,4.19,True
AF00147,TRIP_DRV003_01,DRV003,2024-02-06 06:34:52,2024-02-06 06:34:57,5,2,292,48.45,48.8,-0.3,8.45,1.273,0.589,0.4404,849.3,0.00999,127.5,23.48,4.86,True
AF00148,TRIP_DRV003_01,DRV003,2024-02-06 06:34:54,2024-02-06 06:34:59,5,2,294,53.26,48.8,4.51,12.77,1.262,0.429,0.232,1771.5,0.02439,121.9,8.37,5.37,True
AF00149,TRIP_DRV003_01,DRV003,2024-02-06 06:34:56,2024-02-06 06:35:01,5,2,296,55.43,48.8,6.68,14.63,0.448,0.259,0.3459,1076.2,0.0139,118.5,22.15,3.51,True
AF00150,TRIP_DRV003_01,DRV003,2024-02-06 06:34:58,2024-02-06 06:35:03,5,2,298,44.26,48.8,-4.49,7.99,0.437,0.541,0.4475,1415.6,0.01016,133.2,27.85,2.58,True
AF00151,TRIP_DRV003_01,DRV003,2024-02-06 06:35:00,2024-02-06 06:35:05,5,2,300,55.47,48.8,6.71,19.8,1.051,0.219,0.3609,1711.5,0.01305,137.7,22.04,3.74,True
AF00152,TRIP_DRV003_01,DRV003,2024-02-06 06:35:02,2024-02-06 06:35:07,5,2,302,55.72,48.8,6.97,11.33,0.431,0.496,0.1638,802.0,0.01233,124.9,31.64,3.0,True
AF00153,TRIP_DRV003_01,DRV003,2024-02-06 06:35:04,2024-02-06 06:35:09,5,2,304,57.3,48.8,8.55,8.84,1.043,0.371,0.2359,1670.1,0.02152,140.4,18.81,4.96,True
AF00154,TRIP_DRV003_01,DRV003,2024-02-06 06:35:06,2024-02-06 06:35:11,5,2,306,55.96,48.8,7.2,3.86,1.249,0.44,0.2326,1599.4,0.01711,143.7,13.43,5.45,True
AF00155,TRIP_DRV003_01,DRV003,2024-02-06 06:35:08,2024-02-06 06:35:13,5,2,308,53.77,48.8,5.02,3.85,0.431,0.231,0.3808,1692.5,0.0192,147.0,8.34,3.47,True
AF00156,TRIP_DRV003_01,DRV003,2024-02-06 06:35:10,2024-02-06 06:35:15,5,2,310,48.26,48.8,-0.49,14.85,1.475,0.371,0.4328,1322.0,0.00959,148.5,30.55,3.01,True
AF00157,TRIP_DRV003_01,DRV003,2024-02-06 06:35:12,2024-02-06 06:35:17,5,2,312,51.81,48.8,3.05,12.82,1.367,0.576,0.2314,1719.2,0.01517,133.2,11.2,2.85,True
AF00158,TRIP_DRV003_01,DRV003,2024-02-06 06:35:14,2024-02-06 06:35:19,5,2,314,45.06,48.8,-3.69,15.16,0.877,0.258,0.3213,1486.6,0.01155,129.1,11.37,3.01,True
AF00159,TRIP_DRV003_01,DRV003,2024-02-06 06:35:16,2024-02-06 06:35:21,5,2,316,51.01,48.8,2.26,11.29,0.734,0.221,0.3409,1361.8,0.02201,155.9,18.83,5.25,True
AF00160,TRIP_DRV003_01,DRV003,2024-02-06 06:35:18,2024-02-06 06:35:23,5,2,318,53.82,48.8,5.07,9.48,0.833,0.36,0.3071,905.6,0.013,123.0,9.07,4.8,True
AF00161,TRIP_DRV003_01,DRV003,2024-02-06 06:35:20,2024-02-06 06:35:25,5,2,320,56.91,48.8,8.16,10.2,0.571,0.234,0.3385,1444.6,0.02399,118.3,28.35,4.14,True
AF00162,TRIP_DRV003_01,DRV003,2024-02-06 06:35:22,2024-02-06 06:35:27,5,2,322,56.07,48.8,7.31,7.75,0.8,0.256,0.3839,1215.9,0.02323,122.2,10.34,3.03,True
AF00163,TRIP_DRV003_01,DRV003,2024-02-06 06:35:24,2024-02-06 06:35:29,5,2,324,53.03,48.8,4.28,11.75,0.777,0.159,0.4482,1659.6,0.00562,130.3,24.88,5.42,True
AF00164,TRIP_DRV003_01,DRV003,2024-02-06 06:35:26,2024-02-06 06:35:31,5,2,326,57.93,48.8,9.17,10.54,1.033,0.437,0.3054,876.8,0.01386,123.8,24.15,4.39,True
AF00165,TRIP_DRV003_01,DRV003,2024-02-06 06:35:28,2024-02-06 06:35:33,5,2,328,52.98,48.8,4.23,18.94,1.212,0.548,0.2486,1482.0,0.02371,129.4,24.48,4.04,True
AF00166,TRIP_DRV003_01,DRV003,2024-02-06 06:35:30,2024-02-06 06:35:35,5,2,330,55.5,48.8,6.75,8.24,0.494,0.492,0.4429,1608.9,0.01137,154.3,20.69,3.87,True
AF00167,TRIP_DRV003_01,DRV003,2024-02-06 06:35:32,2024-02-06 06:35:37,5,2,332,56.02,48.8,7.27,16.8,0.495,0.289,0.2329,1110.5,0.01036,154.1,9.97,4.37,True
AF00168,TRIP_DRV003_01,DRV003,2024-02-06 06:35:34,2024-02-06 06:35:39,5,2,334,46.89,48.8,-1.86,9.61,0.985,0.202,0.4038,1477.3,0.00768,119.5,13.45,3.51,True
AF00169,TRIP_DRV003_01,DRV003,2024-02-06 06:35:36,2024-02-06 06:35:41,5,2,336,52.27,48.8,3.52,16.18,0.674,0.196,0.3472,1302.4,0.01475,152.2,27.63,3.73,True
AF00170,TRIP_DRV003_01,DRV003,2024-02-06 06:35:38,2024-02-06 06:35:43,5,2,338,44.83,48.8,-3.92,12.87,1.051,0.204,0.3417,833.3,0.01164,151.9,22.95,3.16,True
AF00171,TRIP_DRV003_01,DRV003,2024-02-06 06:35:40,2024-02-06 06:35:45,5,2,340,55.81,48.8,7.06,6.47,1.082,0.308,0.2315,1403.1,0.0119,144.1,31.46,3.59,True
AF00172,TRIP_DRV003_01,DRV003,2024-02-06 06:35:42,2024-02-06 06:35:47,5,2,342,46.23,48.8,-2.52,13.97,0.515,0.335,0.2099,1266.7,0.01305,154.0,22.64,5.3,True
AF00173,TRIP_DRV003_01,DRV003,2024-02-06 06:35:44,2024-02-06 06:35:49,5,2,344,56.88,48.8,8.13,9.45,0.922,0.229,0.2401,930.9,0.01746,111.8,30.14,4.96,True
AF00174,TRIP_DRV003_01,DRV003,2024-02-06 06:35:46,2024-02-06 06:35:51,5,2,346,55.56,48.8,6.81,12.58,1.209,0.363,0.4233,1708.6,0.00546,148.2,30.95,3.98,True
AF00175,TRIP_DRV003_01,DRV003,2024-02-06 06:35:48,2024-02-06 06:35:53,5,2,348,51.37,48.8,2.61,18.96,1.452,0.56,0.4181,1405.4,0.00729,111.8,34.38,5.48,True
AF00176,TRIP_DRV003_01,DRV003,2024-02-06 06:35:50,2024-02-06 06:35:55,5,2,350,58.37,48.8,9.62,17.47,1.375,0.494,0.4126,1287.4,0.02441,117.3,29.72,5.38,True
AF00177,TRIP_DRV003_01,DRV003,2024-02-06 06:35:52,2024-02-06 06:35:57,5,2,352,50.26,48.8,1.51,5.86,0.83,0.439,0.4023,982.5,0.01213,149.8,29.82,5.23,True
AF00178,TRIP_DRV003_01,DRV003,2024-02-06 06:35:54,2024-02-06 06:35:59,5,2,354,52.28,48.8,3.52,6.68,0.819,0.165,0.262,992.4,0.0247,132.6,22.01,5.09,True
AF00179,TRIP_DRV003_01,DRV003,2024-02-06 06:35:56,2024-02-06 06:36:01,5,2,356,52.67,48.8,3.92,17.05,0.416,0.468,0.2684,1382.7,0.01677,132.1,13.54,3.63,True
AF00180,TRIP_DRV003_01,DRV003,2024-02-06 06:35:58,2024-02-06 06:36:03,5,2,358,51.65,48.8,2.89,13.27,1.194,0.523,0.3489,1226.1,0.01723,150.2,9.77,3.4,True
AF00181,TRIP_DRV003_01,DRV003,2024-02-06 06:36:00,2024-02-06 06:36:05,5,2,360,51.43,48.8,2.68,14.62,1.474,0.457,0.1989,1049.3,0.02363,149.8,14.48,4.82,True
AF00182,TRIP_DRV003_01,DRV003,2024-02-06 06:36:02,2024-02-06 06:36:07,5,2,362,46.5,48.8,-2.25,7.52,0.892,0.159,0.2037,1652.0,0.00721,122.6,17.38,4.2,True
AF00183,TRIP_DRV003_01,DRV003,2024-02-06 06:36:04,2024-02-06 06:36:09,5,2,364,49.2,48.8,0.45,5.12,0.841,0.384,0.4177,1220.0,0.00643,111.8,15.44,4.87,True
AF00184,TRIP_DRV003_01,DRV003,2024-02-06 06:36:06,2024-02-06 06:36:11,5,2,366,48.75,48.8,-0.0,14.72,0.463,0.239,0.3981,1141.9,0.02223,149.1,17.94,3.87,True
AF00185,TRIP_DRV003_01,DRV003,2024-02-06 06:36:08,2024-02-06 06:36:13,5,2,368,47.29,48.8,-1.46,11.36,0.726,0.439,0.375,1656.6,0.01528,147.2,34.74,2.99,True
AF00186,TRIP_DRV003_01,DRV003,2024-02-06 06:36:10,2024-02-06 06:36:15,5,2,370,55.57,48.8,6.81,10.46,0.941,0.264,0.2586,1662.7,0.01936,151.8,10.76,2.59,True
AF00187,TRIP_DRV003_01,DRV003,2024-02-06 06:36:12,2024-02-06 06:36:17,5,2,372,45.49,48.8,-3.26,14.59,0.454,0.469,0.4141,852.8,0.01232,136.1,16.24,3.92,True
AF00188,TRIP_DRV003_01,DRV003,2024-02-06 06:36:14,2024-02-06 06:36:19,5,2,374,52.4,48.8,3.65,15.83,0.647,0.172,0.3867,1571.9,0.00629,150.3,22.4,4.94,True
AF00189,TRIP_DRV003_01,DRV003,2024-02-06 06:36:16,2024-02-06 06:36:21,5,2,376,54.14,48.8,5.38,3.93,0.885,0.466,0.2563,1281.4,0.01896,129.2,19.36,2.77,True
AF00190,TRIP_DRV003_01,DRV003,2024-02-06 06:36:18,2024-02-06 06:36:23,5,2,378,51.36,48.8,2.6,3.33,0.766,0.57,0.4133,1771.1,0.01265,141.0,9.09,4.5,True
AF00191,TRIP_DRV003_01,DRV003,2024-02-06 06:36:20,2024-02-06 06:36:25,5,2,380,54.24,48.8,5.49,18.54,0.828,0.526,0.262,1240.6,0.01778,120.9,11.41,3.11,True
AF00192,TRIP_DRV003_01,DRV003,2024-02-06 06:36:22,2024-02-06 06:36:27,5,2,382,44.58,48.8,-4.17,13.83,0.849,0.187,0.3086,1168.4,0.01482,143.6,20.58,5.14,True
AF00193,TRIP_DRV003_01,DRV003,2024-02-06 06:36:24,2024-02-06 06:36:29,5,2,384,45.77,48.8,-2.99,9.61,0.665,0.251,0.2211,1735.3,0.01513,141.6,29.98,5.24,True
AF00194,TRIP_DRV003_01,DRV003,2024-02-06 06:36:26,2024-02-06 06:36:31,5,2,386,57.9,48.8,9.15,14.35,0.945,0.409,0.2497,1211.3,0.01673,146.4,25.61,4.53,True
AF00195,TRIP_DRV003_01,DRV003,2024-02-06 06:36:28,2024-02-06 06:36:33,5,2,388,47.36,48.8,-1.39,10.94,0.847,0.175,0.4384,1386.6,0.00617,158.2,22.25,2.68,True
AF00196,TRIP_DRV003_01,DRV003,2024-02-06 06:36:30,2024-02-06 06:36:35,5,2,390,43.93,48.8,-4.82,11.99,0.58,0.445,0.3483,1437.7,0.01677,128.4,26.24,3.54,True
AF00197,TRIP_DRV003_01,DRV003,2024-02-06 06:36:32,2024-02-06 06:36:37,5,2,392,45.29,48.8,-3.46,16.43,0.757,0.308,0.4056,941.5,0.02067,113.4,27.91,3.05,True
AF00198,TRIP_DRV003_01,DRV003,2024-02-06 06:36:34,2024-02-06 06:36:39,5,2,394,55.08,48.8,6.33,3.29,1.338,0.174,0.4367,890.1,0.01435,148.3,9.42,4.24,True
AF00199,TRIP_DRV003_01,DRV003,2024-02-06 06:36:36,2024-02-06 06:36:41,5,2,396,55.33,48.8,6.58,14.45,0.763,0.455,0.4153,1524.3,0.00923,130.2,16.3,3.65,True
AF00200,TRIP_DRV003_01,DRV003,2024-02-06 06:36:38,2024-02-06 06:36:43,5,2,398,48.22,48.8,-0.54,10.36,0.644,0.445,0.152,1176.6,0.01155,150.4,28.86,4.69,True
AF00201,TRIP_DRV003_01,DRV003,2024-02-06 06:36:40,2024-02-06 06:36:45,5,2,400,58.31,48.8,9.56,6.57,0.7,0.34,0.333,1741.1,0.01236,124.4,12.31,3.86,True
AF00202,TRIP_DRV003_01,DRV003,2024-02-06 06:36:42,2024-02-06 06:36:47,5,2,402,53.92,48.8,5.16,5.97,1.379,0.42,0.4207,1275.9,0.01539,137.2,25.06,4.64,True
AF00203,TRIP_DRV003_01,DRV003,2024-02-06 06:36:44,2024-02-06 06:36:49,5,2,404,55.32,48.8,6.56,11.05,0.937,0.249,0.4106,1228.3,0.02251,136.5,26.99,4.88,True
AF00204,TRIP_DRV003_01,DRV003,2024-02-06 06:36:46,2024-02-06 06:36:51,5,2,406,55.49,48.8,6.74,12.4,1.285,0.271,0.4326,1739.2,0.02038,129.6,33.61,3.6,True
AF00205,TRIP_DRV003_01,DRV003,2024-02-06 06:36:48,2024-02-06 06:36:53,5,2,408,53.78,48.8,5.03,3.58,1.23,0.385,0.1975,1335.8,0.02039,132.7,28.79,3.88,True
AF00206,TRIP_DRV003_01,DRV003,2024-02-06 06:36:50,2024-02-06 06:36:55,5,2,410,51.12,48.8,2.36,18.4,0.62,0.477,0.3684,800.5,0.0127,148.2,34.83,5.16,True
AF00207,TRIP_DRV003_01,DRV003,2024-02-06 06:36:52,2024-02-06 06:36:57,5,2,412,45.48,48.8,-3.27,6.01,0.585,0.381,0.1653,1509.8,0.01408,157.9,30.48,4.92,True
AF00208,TRIP_DRV003_01,DRV003,2024-02-06 06:36:54,2024-02-06 06:36:59,5,2,414,50.75,48.8,2.0,15.31,0.728,0.505,0.1555,1387.4,0.01962,115.3,15.18,3.17,True
AF00209,TRIP_DRV003_01,DRV003,2024-02-06 06:36:56,2024-02-06 06:37:01,5,2,416,47.9,48.8,-0.86,12.54,1.405,0.239,0.242,1652.3,0.02359,115.5,22.79,3.11,True
AF00210,TRIP_DRV003_01,DRV003,2024-02-06 06:36:58,2024-02-06 06:37:03,5,2,418,52.99,48.8,4.23,8.1,1.184,0.486,0.382,1512.5,0.00587,146.8,24.77,3.6,True
AF00211,TRIP_DRV003_01,DRV003,2024-02-06 06:37:00,2024-02-06 06:37:05,5,2,420,56.28,48.8,7.52,17.07,0.719,0.485,0.3564,1694.5,0.02396,130.8,19.73,4.18,True
AF00212,TRIP_DRV003_01,DRV003,2024-02-06 06:37:02,2024-02-06 06:37:07,5,2,422,50.97,48.8,2.22,16.08,1.087,0.189,0.2504,951.2,0.00795,151.9,13.71,4.31,True
AF00213,TRIP_DRV003_01,DRV003,2024-02-06 06:37:04,2024-02-06 06:37:09,5,2,424,48.38,48.8,-0.37,5.25,0.717,0.337,0.3029,1647.4,0.01569,154.5,33.76,5.05,True
AF00214,TRIP_DRV003_01,DRV003,2024-02-06 06:37:06,2024-02-06 06:37:11,5,2,426,54.86,48.8,6.1,16.14,1.192,0.394,0.1656,1770.4,0.01826,126.5,15.75,4.92,True
AF00215,TRIP_DRV003_01,DRV003,2024-02-06 06:37:08,2024-02-06 06:37:13,5,2,428,58.61,48.8,9.86,6.48,1.013,0.371,0.3167,1100.1,0.0207,137.0,34.17,5.42,True
AF00216,TRIP_DRV003_01,DRV003,2024-02-06 06:37:10,2024-02-06 06:37:15,5,2,430,44.63,48.8,-4.13,6.24,0.443,0.15,0.1978,1199.2,0.01125,158.7,23.12,5.2,True
AF00217,TRIP_DRV003_01,DRV003,2024-02-06 06:37:12,2024-02-06 06:37:17,5,2,432,49.96,48.8,1.21,16.07,0.812,0.238,0.3774,1385.1,0.01375,124.5,28.98,5.31,True
AF00218,TRIP_DRV003_01,DRV003,2024-02-06 06:37:14,2024-02-06 06:37:19,5,2,434,45.42,48.8,-3.33,7.7,0.543,0.351,0.1767,1207.3,0.00926,157.1,14.4,4.33,True
AF00219,TRIP_DRV003_01,DRV003,2024-02-06 06:37:16,2024-02-06 06:37:21,5,2,436,55.23,48.8,6.48,18.87,0.498,0.414,0.3365,1036.1,0.01444,127.1,24.94,5.15,True
AF00220,TRIP_DRV003_01,DRV003,2024-02-06 06:37:18,2024-02-06 06:37:23,5,2,438,53.97,48.8,5.21,16.97,0.472,0.475,0.3946,1086.6,0.0137,118.3,8.91,4.33,True
AF00221,TRIP_DRV003_01,DRV003,2024-02-06 06:37:20,2024-02-06 06:37:25,5,2,440,49.01,48.8,0.26,5.69,0.545,0.553,0.2314,1233.7,0.01016,143.5,9.64,5.08,True
AF00222,TRIP_DRV003_01,DRV003,2024-02-06 06:37:22,2024-02-06 06:37:27,5,2,442,58.26,48.8,9.51,8.88,0.757,0.451,0.2792,1491.4,0.02147,150.9,10.56,3.7,True
AF00223,TRIP_DRV003_01,DRV003,2024-02-06 06:37:24,2024-02-06 06:37:29,5,2,444,53.38,48.8,4.63,14.25,1.178,0.166,0.2812,1380.2,0.00765,135.9,20.28,2.89,True
AF00224,TRIP_DRV003_01,DRV003,2024-02-06 06:37:26,2024-02-06 06:37:31,5,2,446,52.25,48.8,3.49,6.68,0.855,0.41,0.1711,966.9,0.00731,111.0,29.59,2.61,True
AF00225,TRIP_DRV003_01,DRV003,2024-02-06 06:37:28,2024-02-06 06:37:33,5,2,448,45.14,48.8,-3.61,16.28,0.645,0.187,0.1711,1061.0,0.02155,141.2,28.94,2.97,True
AF00226,TRIP_DRV003_01,DRV003,2024-02-06 06:37:30,2024-02-06 06:37:35,5,2,450,47.64,48.8,-1.12,6.59,0.703,0.524,0.2502,1586.6,0.02104,139.3,11.67,3.11,True
AF00227,TRIP_DRV003_01,DRV003,2024-02-06 06:37:32,2024-02-06 06:37:37,5,2,452,57.77,48.8,9.02,3.44,1.075,0.317,0.2572,1462.4,0.01441,110.2,21.75,3.86,True
AF00228,TRIP_DRV003_01,DRV003,2024-02-06 06:37:34,2024-02-06 06:37:39,5,2,454,50.83,48.8,2.07,5.34,1.239,0.51,0.2253,1352.4,0.00629,152.1,17.47,4.01,True
AF00229,TRIP_DRV003_01,DRV003,2024-02-06 06:37:36,2024-02-06 06:37:41,5,2,456,48.62,48.8,-0.13,9.3,1.447,0.405,0.4362,1290.2,0.01836,136.3,32.78,3.9,True
AF00230,TRIP_DRV003_01,DRV003,2024-02-06 06:37:38,2024-02-06 06:37:43,5,2,458,44.72,48.8,-4.04,3.05,0.496,0.335,0.3676,800.6,0.00651,136.4,8.1,4.13,True
AF00231,TRIP_DRV003_01,DRV003,2024-02-06 06:37:40,2024-02-06 06:37:45,5,2,460,54.4,48.8,5.64,19.5,0.465,0.401,0.16,1290.7,0.0215,130.6,10.03,2.89,True
AF00232,TRIP_DRV003_01,DRV003,2024-02-06 06:37:42,2024-02-06 06:37:47,5,2,462,58.03,48.8,9.28,17.76,1.316,0.51,0.4054,1689.9,0.02278,158.1,34.51,4.17,True
AF00233,TRIP_DRV003_01,DRV003,2024-02-06 06:37:44,2024-02-06 06:37:49,5,2,464,54.51,48.8,5.76,19.26,0.893,0.527,0.3016,821.0,0.02262,133.1,9.86,4.54,True
AF00234,TRIP_DRV003_01,DRV003,2024-02-06 06:37:46,2024-02-06 06:37:51,5,2,466,57.45,48.8,8.7,6.87,1.474,0.322,0.3273,1271.1,0.02091,158.6,17.21,3.99,True
AF00235,TRIP_DRV003_01,DRV003,2024-02-06 06:37:48,2024-02-06 06:37:53,5,2,468,54.03,48.8,5.27,5.83,0.455,0.346,0.4311,979.1,0.00905,144.7,31.96,4.28,True
AF00236,TRIP_DRV003_01,DRV003,2024-02-06 06:37:50,2024-02-06 06:37:55,5,2,470,46.05,48.8,-2.71,3.42,1.207,0.522,0.2982,1574.1,0.01387,139.6,12.59,3.48,True
AF00237,TRIP_DRV003_01,DRV003,2024-02-06 06:37:52,2024-02-06 06:37:57,5,2,472,45.16,48.8,-3.59,10.65,0.458,0.574,0.2551,1545.2,0.01038,126.7,27.7,3.23,True
AF00238,TRIP_DRV003_01,DRV003,2024-02-06 06:37:54,2024-02-06 06:37:59,5,2,474,51.44,48.8,2.69,7.3,0.728,0.5,0.1643,1723.7,0.00535,115.0,14.63,2.89,True
AF00239,TRIP_DRV003_01,DRV003,2024-02-06 06:37:56,2024-02-06 06:38:01,5,2,476,48.31,48.8,-0.45,3.63,1.3,0.49,0.3763,1754.6,0.00648,141.1,24.06,3.93,True
AF00240,TRIP_DRV003_01,DRV003,2024-02-06 06:37:58,2024-02-06 06:38:03,5,2,478,45.3,48.8,-3.45,19.57,0.964,0.349,0.2128,1417.3,0.012,143.3,33.58,4.14,True
AF00241,TRIP_DRV003_01,DRV003,2024-02-06 06:38:00,2024-02-06 06:38:05,5,2,480,57.18,48.8,8.43,19.66,1.08,0.344,0.3508,879.1,0.02118,144.0,29.82,3.32,True
AF00242,TRIP_DRV003_01,DRV003,2024-02-06 06:38:02,2024-02-06 06:38:07,5,2,482,48.86,48.8,0.1,17.64,1.289,0.183,0.1697,1400.6,0.02183,153.5,23.62,4.25,True
AF00243,TRIP_DRV003_01,DRV003,2024-02-06 06:38:04,2024-02-06 06:38:09,5,2,484,52.06,48.8,3.31,11.25,0.812,0.32,0.4333,843.4,0.02129,128.4,26.81,3.62,True
AF00244,TRIP_DRV003_01,DRV003,2024-02-06 06:38:06,2024-02-06 06:38:11,5,2,486,53.51,48.8,4.75,17.69,1.214,0.304,0.3095,1646.7,0.01543,160.0,33.17,3.08,True
AF00245,TRIP_DRV003_01,DRV003,2024-02-06 06:38:08,2024-02-06 06:38:13,5,2,488,51.1,48.8,2.34,16.25,1.334,0.186,0.1945,1702.8,0.02241,156.6,30.53,5.33,True
AF00246,TRIP_DRV003_01,DRV003,2024-02-06 06:38:10,2024-02-06 06:38:15,5,2,490,57.21,48.8,8.46,12.67,0.733,0.491,0.1839,1080.4,0.01982,123.8,26.97,2.96,True
AF00247,TRIP_DRV003_01,DRV003,2024-02-06 06:38:12,2024-02-06 06:38:17,5,2,492,54.65,48.8,5.9,8.73,1.458,0.401,0.4032,1156.7,0.01846,139.4,21.09,4.35,True
AF00248,TRIP_DRV003_01,DRV003,2024-02-06 06:38:14,2024-02-06 06:38:19,5,2,494,48.48,48.8,-0.27,13.72,1.488,0.329,0.1975,943.4,0.0106,110.6,22.47,4.89,True
AF00249,TRIP_DRV003_01,DRV003,2024-02-06 06:38:16,2024-02-06 06:38:21,5,2,496,55.76,48.8,7.0,18.98,0.598,0.206,0.2724,1673.2,0.01124,136.0,20.86,4.67,True
AF00250,TRIP_DRV003_01,DRV003,2024-02-06 06:38:18,2024-02-06 06:38:23,5,2,498,55.71,48.8,6.95,12.47,0.575,0.394,0.2187,1411.5,0.01929,130.1,28.01,3.6,True
AF00251,TRIP_DRV003_01,DRV003,2024-02-06 06:38:20,2024-02-06 06:38:25,5,2,500,50.24,48.8,1.49,3.19,0.845,0.415,0.1898,1788.9,0.01776,148.6,13.74,4.54,True
AF00252,TRIP_DRV003_01,DRV003,2024-02-06 06:38:22,2024-02-06 06:38:27,5,2,502,45.2,48.8,-3.56,3.81,1.084,0.302,0.2585,838.4,0.01746,149.2,10.33,5.03,True
AF00253,TRIP_DRV003_01,DRV003,2024-02-06 06:38:24,2024-02-06 06:38:29,5,2,504,46.86,48.8,-1.89,12.8,0.982,0.529,0.3462,836.0,0.02073,118.7,18.32,3.08,True
AF00254,TRIP_DRV003_01,DRV003,2024-02-06 06:38:26,2024-02-06 06:38:31,5,2,506,58.55,48.8,9.8,4.77,1.019,0.573,0.1843,1073.9,0.02476,146.4,27.05,5.32,True
AF00255,TRIP_DRV003_01,DRV003,2024-02-06 06:38:28,2024-02-06 06:38:33,5,2,508,50.23,48.8,1.48,13.36,1.057,0.365,0.2232,1117.6,0.024,155.8,21.36,2.79,True
AF00256,TRIP_DRV003_01,DRV003,2024-02-06 06:38:30,2024-02-06 06:38:35,5,2,510,52.07,48.8,3.32,4.98,1.427,0.58,0.1589,1036.5,0.01121,123.4,20.32,3.99,True
AF00257,TRIP_DRV003_01,DRV003,2024-02-06 06:38:32,2024-02-06 06:38:37,5,2,512,48.46,48.8,-0.29,17.56,0.641,0.478,0.1754,999.0,0.01569,148.5,34.72,3.34,True
