sensor_id,trip_id,driver_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed_kmh,gps_lat,gps_lon,sample_rate_hz,phone_orientation,event_label_gt
ACC00136,TRIP_DRV003_01,DRV003,2024-02-06 06:33:24,204.5,1.4121,-0.0426,9.9085,1.178,0.272,-67.01,42.4,28.646682,77.205408,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC00137,TRIP_DRV003_01,DRV003,2024-02-06 06:33:26,206.0,0.2896,0.1456,9.6202,-0.634,-0.15,-1.304,69.5,28.64667,77.205431,25,LANDSCAPE,NORMAL
ACC00138,TRIP_DRV003_01,DRV003,2024-02-06 06:33:27,207.5,0.0051,0.09,9.8949,-0.948,-0.575,-0.189,78.5,28.646639,77.205468,25,LANDSCAPE,NORMAL
ACC00139,TRIP_DRV003_01,DRV003,2024-02-06 06:33:29,209.0,0.1938,-0.2003,9.8301,0.426,0.586,1.115,53.4,28.646629,77.205542,25,FLAT,NORMAL
ACC00140,TRIP_DRV003_01,DRV003,2024-02-06 06:33:30,210.5,-0.1755,-0.239,9.8473,0.687,-0.391,-0.181,48.1,28.646584,77.205679,25,FLAT,NORMAL
ACC00141,TRIP_DRV003_01,DRV003,2024-02-06 06:33:32,212.1,0.1852,0.059,9.7271,-0.252,0.92,-1.032,37.5,28.646544,77.20583,25,LANDSCAPE,NORMAL
ACC00142,TRIP_DRV003_01,DRV003,2024-02-06 06:33:33,213.6,1.3991,0.3659,9.9494,1.074,0.562,-40.544,75.1,28.646533,77.205998,25,LANDSCAPE,AGGRESSIVE_RIGHT_TURN
ACC00143,TRIP_DRV003_01,DRV003,2024-02-06 06:33:35,215.2,0.1182,-2.4251,9.8985,0.059,-1.102,-0.942,43.6,28.646515,77.206159,25,FLAT,AGGRESSIVE_BRAKING
ACC00144,TRIP_DRV003_01,DRV003,2024-02-06 06:33:36,216.7,0.2019,0.0948,11.044,-1.439,-1.21,-2.326,75.3,28.646482,77.206316,25,PORTRAIT,POTHOLE
ACC00145,TRIP_DRV003_01,DRV003,2024-02-06 06:33:38,218.2,-0.0116,-0.2235,9.8953,-0.513,-0.446,0.369,39.6,28.646429,77.206469,25,FLAT,NORMAL
ACC00146,TRIP_DRV003_01,DRV003,2024-02-06 06:33:39,219.8,0.1282,-0.0894,9.8847,0.184,0.95,-0.229,45.5,28.646418,77.206623,25,FLAT,NORMAL
ACC00147,TRIP_DRV003_01,DRV003,2024-02-06 06:33:41,221.3,0.1152,-0.1636,9.8343,-0.195,-0.98,-1.905,56.1,28.646377,77.206775,25,FLAT,NORMAL
ACC00148,TRIP_DRV003_01,DRV003,2024-02-06 06:33:42,222.8,-0.0824,0.149,9.7765,0.026,0.079,-1.003,73.8,28.646363,77.206942,25,LANDSCAPE,NORMAL
ACC00149,TRIP_DRV003_01,DRV003,2024-02-06 06:33:44,224.4,-0.1044,-0.0094,9.9929,-0.14,-0.778,-0.655,55.3,28.646339,77.207082,25,LANDSCAPE,NORMAL
ACC00150,TRIP_DRV003_01,DRV003,2024-02-06 06:33:45,225.9,0.264,0.2244,9.8117,-0.602,0.043,-0.065,65.9,28.646285,77.207241,25,LANDSCAPE,NORMAL
ACC00151,TRIP_DRV003_01,DRV003,2024-02-06 06:33:47,227.5,-0.008,-0.0267,9.9988,-0.051,0.858,-1.18,75.2,28.646286,77.20742,25,LANDSCAPE,NORMAL
ACC00152,TRIP_DRV003_01,DRV003,2024-02-06 06:33:49,229.0,0.2731,0.2665,9.8274,-0.559,-0.883,-1.473,54.2,28.646256,77.207591,25,FLAT,NORMAL
ACC00153,TRIP_DRV003_01,DRV003,2024-02-06 06:33:50,230.5,0.0647,0.1744,9.6652,0.331,-0.018,-0.222,30.9,28.646232,77.207734,25,LANDSCAPE,NORMAL
ACC00154,TRIP_DRV003_01,DRV003,2024-02-06 06:33:52,232.1,0.0455,-0.2458,9.6025,-0.991,0.248,0.314,70.4,28.646202,77.207889,25,LANDSCAPE,NORMAL
ACC00155,TRIP_DRV003_01,DRV003,2024-02-06 06:33:53,233.6,0.097,-0.1161,9.79,0.22,-0.602,-1.776,43.3,28.64617,77.208063,25,LANDSCAPE,NORMAL
ACC00156,TRIP_DRV003_01,DRV003,2024-02-06 06:33:55,235.2,-1.4207,-0.3999,9.6376,-1.397,-0.235,85.116,37.1,28.646146,77.208194,25,FLAT,AGG_LEFT_LANE_CHANGE
ACC00157,TRIP_DRV003_01,DRV003,2024-02-06 06:33:56,236.7,0.1545,0.2849,9.6736,-0.236,-0.917,1.644,55.4,28.646081,77.208374,25,LANDSCAPE,NORMAL
ACC00158,TRIP_DRV003_01,DRV003,2024-02-06 06:33:58,238.2,-0.2163,0.121,9.8647,-0.243,-0.254,0.593,68.4,28.646081,77.208515,25,PORTRAIT,NORMAL
ACC00159,TRIP_DRV003_01,DRV003,2024-02-06 06:33:59,239.8,0.0972,-0.2297,9.9201,-0.483,-0.676,-0.978,69.7,28.646037,77.20868,25,LANDSCAPE,NORMAL
ACC00160,TRIP_DRV003_01,DRV003,2024-02-06 06:34:01,241.3,0.0823,-1.8897,9.6728,-0.172,-1.721,-0.635,49.2,28.646009,77.208813,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC00161,TRIP_DRV003_01,DRV003,2024-02-06 06:34:02,242.8,0.2157,-0.2578,9.9601,-0.33,-0.33,-1.013,34.9,28.645993,77.208984,25,LANDSCAPE,NORMAL
ACC00162,TRIP_DRV003_01,DRV003,2024-02-06 06:34:04,244.4,0.0833,-0.1678,9.9227,0.929,-0.029,1.981,53.3,28.645947,77.20915,25,LANDSCAPE,NORMAL
ACC00163,TRIP_DRV003_01,DRV003,2024-02-06 06:34:05,245.9,-0.315,-0.1619,11.6704,1.644,-1.434,0.457,73.7,28.645919,77.209293,25,FLAT,POTHOLE
ACC00164,TRIP_DRV003_01,DRV003,2024-02-06 06:34:07,247.5,-0.1024,0.1833,9.9376,-0.229,-0.982,-1.228,46.8,28.645887,77.209452,25,PORTRAIT,NORMAL
ACC00165,TRIP_DRV003_01,DRV003,2024-02-06 06:34:09,249.0,-0.1845,0.2665,9.8594,-0.147,0.035,-0.538,39.2,28.645867,77.209634,25,PORTRAIT,NORMAL
ACC00166,TRIP_DRV003_01,DRV003,2024-02-06 06:34:10,250.5,0.136,-0.1991,9.9452,-0.245,0.95,1.271,57.2,28.645851,77.209639,25,FLAT,NORMAL
ACC00167,TRIP_DRV003_01,DRV003,2024-02-06 06:34:12,252.0,0.226,0.0707,9.8187,0.331,0.373,1.31,50.0,28.645856,77.20966,25,LANDSCAPE,NORMAL
ACC00168,TRIP_DRV003_01,DRV003,2024-02-06 06:34:13,253.5,-0.1843,-1.536,9.9704,-0.386,-1.167,-1.204,40.6,28.645863,77.20968,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC00169,TRIP_DRV003_01,DRV003,2024-02-06 06:34:15,255.0,0.1537,0.1126,9.6473,0.66,0.892,1.644,32.6,28.645826,77.20972,25,LANDSCAPE,NORMAL
ACC00170,TRIP_DRV003_01,DRV003,2024-02-06 06:34:16,256.5,0.007,0.1072,9.6027,-0.88,-0.94,-1.977,65.8,28.645823,77.209829,25,FLAT,NORMAL
ACC00171,TRIP_DRV003_01,DRV003,2024-02-06 06:34:18,258.0,0.0233,0.2187,9.6132,-0.898,0.637,-0.88,53.1,28.645793,77.209889,25,FLAT,NORMAL
ACC00172,TRIP_DRV003_01,DRV003,2024-02-06 06:34:19,259.5,0.084,2.2278,9.6218,0.105,0.995,-0.242,54.9,28.645782,77.209978,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC00173,TRIP_DRV003_01,DRV003,2024-02-06 06:34:21,261.0,-0.0534,0.2401,9.855,0.879,0.059,-1.428,68.7,28.645794,77.210051,25,LANDSCAPE,NORMAL
ACC00174,TRIP_DRV003_01,DRV003,2024-02-06 06:34:22,262.5,-0.1476,0.2604,9.6248,-0.684,0.406,-0.065,56.1,28.645749,77.210157,25,LANDSCAPE,NORMAL
ACC00175,TRIP_DRV003_01,DRV003,2024-02-06 06:34:24,264.0,-0.836,0.1484,9.9669,-1.202,-0.153,53.85,67.8,28.64575,77.210215,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC00176,TRIP_DRV003_01,DRV003,2024-02-06 06:34:25,265.5,0.2215,0.2951,9.7332,0.18,0.128,0.786,34.7,28.645739,77.210304,25,FLAT,NORMAL
ACC00177,TRIP_DRV003_01,DRV003,2024-02-06 06:34:27,267.0,-0.1635,-0.2146,9.7696,-0.602,-0.326,1.902,73.6,28.645698,77.210407,25,FLAT,NORMAL
ACC00178,TRIP_DRV003_01,DRV003,2024-02-06 06:34:28,268.5,0.1086,0.28,9.6593,0.503,-0.108,-1.753,59.3,28.645693,77.210464,25,LANDSCAPE,NORMAL
ACC00179,TRIP_DRV003_01,DRV003,2024-02-06 06:34:30,270.0,0.0957,-0.1015,9.7376,-0.594,0.485,-1.011,42.4,28.64569,77.210565,25,PORTRAIT,NORMAL
ACC00180,TRIP_DRV003_01,DRV003,2024-02-06 06:34:31,271.5,-0.1583,2.4171,9.9568,0.153,0.507,0.319,70.7,28.645687,77.210648,25,FLAT,AGGRESSIVE_ACCEL
ACC00181,TRIP_DRV003_01,DRV003,2024-02-06 06:34:33,273.0,0.1646,0.1659,9.6741,0.637,-0.537,-1.293,63.5,28.645632,77.21075,25,PORTRAIT,NORMAL
ACC00182,TRIP_DRV003_01,DRV003,2024-02-06 06:34:34,274.5,0.2369,-0.0651,9.6027,-0.572,0.282,0.086,32.5,28.645628,77.210818,25,PORTRAIT,NORMAL
ACC00183,TRIP_DRV003_01,DRV003,2024-02-06 06:34:36,276.0,0.0776,0.2961,9.969,0.38,0.071,0.312,78.3,28.645624,77.210902,25,PORTRAIT,NORMAL
ACC00184,TRIP_DRV003_01,DRV003,2024-02-06 06:34:37,277.5,0.2101,0.097,9.7622,0.233,-0.462,0.798,47.8,28.645602,77.210988,25,PORTRAIT,NORMAL
ACC00185,TRIP_DRV003_01,DRV003,2024-02-06 06:34:39,279.0,1.0228,0.0249,9.9797,0.851,-0.137,-47.796,35.8,28.645587,77.211064,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC00186,TRIP_DRV003_01,DRV003,2024-02-06 06:34:40,280.5,0.2937,-0.2139,9.6739,0.442,0.416,-0.401,54.1,28.645538,77.211288,25,LANDSCAPE,NORMAL
ACC00187,TRIP_DRV003_01,DRV003,2024-02-06 06:34:42,282.0,-0.1681,0.2488,9.6732,0.644,0.026,-1.82,78.5,28.6455,77.211493,25,LANDSCAPE,NORMAL
ACC00188,TRIP_DRV003_01,DRV003,2024-02-06 06:34:43,283.5,0.042,-0.2248,9.9597,-0.244,0.929,0.822,58.4,28.645479,77.211713,25,FLAT,NORMAL
ACC00189,TRIP_DRV003_01,DRV003,2024-02-06 06:34:45,285.1,0.1654,-1.531,9.6036,-0.434,-1.97,-1.354,39.2,28.645421,77.211948,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC00190,TRIP_DRV003_01,DRV003,2024-02-06 06:34:46,286.6,-0.2664,0.1766,9.7825,-0.883,-0.022,1.683,80.0,28.645357,77.212127,25,PORTRAIT,NORMAL
ACC00191,TRIP_DRV003_01,DRV003,2024-02-06 06:34:48,288.1,0.0743,-0.1309,9.7215,-0.129,-0.044,-0.563,45.0,28.645328,77.212373,25,FLAT,NORMAL
ACC00192,TRIP_DRV003_01,DRV003,2024-02-06 06:34:49,289.6,-0.1792,0.1649,9.9663,0.684,0.524,-0.8,46.6,28.645276,77.212587,25,FLAT,NORMAL
ACC00193,TRIP_DRV003_01,DRV003,2024-02-06 06:34:51,291.1,-0.0874,-0.0785,9.8713,0.704,0.74,-1.969,66.8,28.645238,77.2128,25,LANDSCAPE,NORMAL
ACC00194,TRIP_DRV003_01,DRV003,2024-02-06 06:34:52,292.6,-0.0952,-0.255,9.8518,-0.9,-0.038,0.404,46.0,28.645224,77.213019,25,PORTRAIT,NORMAL
ACC00195,TRIP_DRV003_01,DRV003,2024-02-06 06:34:54,294.2,-0.0987,-0.1473,9.7716,-0.355,-0.24,1.038,79.8,28.645149,77.213217,25,PORTRAIT,NORMAL
ACC00196,TRIP_DRV003_01,DRV003,2024-02-06 06:34:55,295.7,0.0308,0.2157,9.8438,-0.652,-0.181,1.677,41.8,28.645137,77.213438,25,LANDSCAPE,NORMAL
ACC00197,TRIP_DRV003_01,DRV003,2024-02-06 06:34:57,297.2,-0.1368,1.8084,9.8337,-0.418,0.767,-1.303,73.3,28.645067,77.213655,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC00198,TRIP_DRV003_01,DRV003,2024-02-06 06:34:58,298.7,0.1129,0.0966,12.3465,-0.917,1.531,1.454,50.0,28.645031,77.21387,25,LANDSCAPE,SPEED_BUMP
ACC00199,TRIP_DRV003_01,DRV003,2024-02-06 06:35:00,300.2,1.4176,0.0655,9.6671,0.849,-0.324,-89.296,69.8,28.644981,77.214067,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC00200,TRIP_DRV003_01,DRV003,2024-02-06 06:35:01,301.7,0.2957,-0.1053,9.796,-0.986,0.181,-1.748,56.7,28.644941,77.214299,25,LANDSCAPE,NORMAL
ACC00201,TRIP_DRV003_01,DRV003,2024-02-06 06:35:03,303.3,0.131,-0.0299,9.9853,-0.523,-0.311,-1.933,59.3,28.644918,77.214496,25,PORTRAIT,NORMAL
ACC00202,TRIP_DRV003_01,DRV003,2024-02-06 06:35:04,304.8,-1.4138,0.1573,9.6327,-0.871,0.647,81.907,78.9,28.644849,77.214724,25,FLAT,AGGRESSIVE_LEFT_TURN
ACC00203,TRIP_DRV003_01,DRV003,2024-02-06 06:35:06,306.3,-0.0626,0.16,9.8671,0.794,0.321,-1.333,70.1,28.644817,77.214943,25,FLAT,NORMAL
ACC00204,TRIP_DRV003_01,DRV003,2024-02-06 06:35:07,307.8,0.0745,-0.1089,9.9736,0.676,-0.547,0.356,67.1,28.644794,77.21513,25,FLAT,NORMAL
ACC00205,TRIP_DRV003_01,DRV003,2024-02-06 06:35:09,309.3,0.0533,-2.2213,9.6363,0.418,-1.968,0.114,49.3,28.644723,77.215379,25,FLAT,AGGRESSIVE_BRAKING
ACC00206,TRIP_DRV003_01,DRV003,2024-02-06 06:35:10,310.8,-0.0797,1.8311,9.6546,0.424,0.526,0.651,70.1,28.644681,77.215585,25,LANDSCAPE,AGGRESSIVE_ACCEL
ACC00207,TRIP_DRV003_01,DRV003,2024-02-06 06:35:12,312.4,0.8574,-0.2423,9.6629,1.259,0.437,-89.847,45.1,28.644669,77.215791,25,FLAT,AGGRESSIVE_RIGHT_TURN
ACC00208,TRIP_DRV003_01,DRV003,2024-02-06 06:35:13,313.9,-0.1315,0.0009,9.6926,-0.811,0.601,1.547,59.3,28.644628,77.216019,25,LANDSCAPE,NORMAL
ACC00209,TRIP_DRV003_01,DRV003,2024-02-06 06:35:15,315.4,-0.136,-0.2266,9.6112,0.234,0.005,-1.731,59.7,28.644567,77.216207,25,LANDSCAPE,NORMAL
ACC00210,TRIP_DRV003_01,DRV003,2024-02-06 06:35:16,316.9,1.2632,-0.1431,9.6791,1.293,-0.41,-75.28,46.6,28.644522,77.216447,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC00211,TRIP_DRV003_01,DRV003,2024-02-06 06:35:18,318.4,0.0298,0.0636,9.9425,-0.946,-0.809,-1.543,66.8,28.644492,77.21663,25,PORTRAIT,NORMAL
ACC00212,TRIP_DRV003_01,DRV003,2024-02-06 06:35:19,319.9,0.1395,0.1525,9.6713,-0.719,0.428,-0.984,46.1,28.644447,77.216867,25,PORTRAIT,NORMAL
ACC00213,TRIP_DRV003_01,DRV003,2024-02-06 06:35:21,321.5,-0.2466,-0.1275,9.634,0.348,-0.813,-0.472,49.3,28.644388,77.21707,25,PORTRAIT,NORMAL
ACC00214,TRIP_DRV003_01,DRV003,2024-02-06 06:35:22,323.0,-0.2025,-0.2288,9.6667,0.485,-0.008,0.464,35.3,28.644353,77.217295,25,LANDSCAPE,NORMAL
ACC00215,TRIP_DRV003_01,DRV003,2024-02-06 06:35:24,324.5,0.189,-0.1255,9.8961,-0.092,0.273,-0.496,46.9,28.644298,77.217499,25,PORTRAIT,NORMAL
ACC00216,TRIP_DRV003_01,DRV003,2024-02-06 06:35:26,326.0,0.123,2.2592,9.8142,-0.02,0.962,-0.359,36.9,28.64426,77.217715,25,FLAT,AGGRESSIVE_ACCEL
ACC00217,TRIP_DRV003_01,DRV003,2024-02-06 06:35:27,327.5,0.1007,0.1758,9.6503,0.947,0.472,0.005,33.9,28.644348,77.218019,25,LANDSCAPE,NORMAL
ACC00218,TRIP_DRV003_01,DRV003,2024-02-06 06:35:29,329.0,-0.0026,-0.0696,9.891,0.24,-0.277,-1.318,38.4,28.644401,77.218341,25,FLAT,NORMAL
ACC00219,TRIP_DRV003_01,DRV003,2024-02-06 06:35:30,330.5,-0.2042,-0.2337,9.7122,0.446,-0.022,-1.03,32.7,28.644423,77.218674,25,PORTRAIT,NORMAL
ACC00220,TRIP_DRV003_01,DRV003,2024-02-06 06:35:32,332.0,-0.0863,-0.1836,9.7278,-0.138,0.014,-1.43,43.6,28.644497,77.218984,25,PORTRAIT,NORMAL
ACC00221,TRIP_DRV003_01,DRV003,2024-02-06 06:35:33,333.5,-0.2851,-0.1455,9.8385,-0.61,0.352,-1.603,66.3,28.644533,77.219311,25,FLAT,NORMAL
ACC00222,TRIP_DRV003_01,DRV003,2024-02-06 06:35:35,335.0,-0.0195,-0.173,9.7711,0.715,0.564,-0.127,69.1,28.644584,77.219656,25,PORTRAIT,NORMAL
ACC00223,TRIP_DRV003_01,DRV003,2024-02-06 06:35:36,336.5,1.2214,-0.3618,9.7261,1.132,-0.281,-42.815,63.6,28.644648,77.219966,25,FLAT,AGG_RIGHT_LANE_CHANGE
ACC00224,TRIP_DRV003_01,DRV003,2024-02-06 06:35:38,338.0,-0.2536,-0.0128,9.722,-0.517,-0.694,-0.396,76.6,28.644699,77.22029,25,PORTRAIT,NORMAL
ACC00225,TRIP_DRV003_01,DRV003,2024-02-06 06:35:39,339.5,-1.4847,0.2656,9.8847,-0.597,-0.711,50.389,49.1,28.644737,77.220597,25,PORTRAIT,AGG_LEFT_LANE_CHANGE
ACC00226,TRIP_DRV003_01,DRV003,2024-02-06 06:35:41,341.0,-0.0385,-1.8172,9.7721,0.346,-1.339,-0.933,43.8,28.644794,77.220939,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC00227,TRIP_DRV003_01,DRV003,2024-02-06 06:35:42,342.5,-0.1176,0.2405,9.8373,-0.578,0.938,1.982,59.6,28.644873,77.221248,25,FLAT,NORMAL
ACC00228,TRIP_DRV003_01,DRV003,2024-02-06 06:35:44,344.0,1.2303,-0.4837,9.8199,1.142,-0.645,-49.45,53.7,28.644912,77.22155,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC00229,TRIP_DRV003_01,DRV003,2024-02-06 06:35:45,345.5,-0.1207,0.094,12.6133,1.051,-0.44,0.289,31.6,28.644976,77.221901,25,PORTRAIT,SPEED_BUMP
ACC00230,TRIP_DRV003_01,DRV003,2024-02-06 06:35:47,347.0,0.0761,-2.0507,9.9681,-0.25,-1.96,-0.925,66.5,28.645014,77.222225,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC00231,TRIP_DRV003_01,DRV003,2024-02-06 06:35:48,348.5,0.2308,-0.0003,9.8613,-0.568,-0.066,0.503,43.7,28.645063,77.222519,25,PORTRAIT,NORMAL
ACC00232,TRIP_DRV003_01,DRV003,2024-02-06 06:35:50,350.0,0.1257,-2.1216,9.9603,-0.236,-1.433,1.412,47.6,28.64513,77.222854,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC00233,TRIP_DRV003_01,DRV003,2024-02-06 06:35:51,351.5,0.1789,1.727,9.7864,-0.341,0.679,-0.107,55.5,28.645193,77.223177,25,PORTRAIT,AGGRESSIVE_ACCEL
ACC00234,TRIP_DRV003_01,DRV003,2024-02-06 06:35:53,353.0,0.1634,-1.7232,9.849,0.485,-1.545,-0.691,57.1,28.645236,77.223507,25,LANDSCAPE,AGGRESSIVE_BRAKING
ACC00235,TRIP_DRV003_01,DRV003,2024-02-06 06:35:54,354.7,0.0421,-0.1903,9.6655,0.873,0.928,-0.873,79.3,28.64524,77.223554,25,PORTRAIT,NORMAL
ACC00236,TRIP_DRV003_01,DRV003,2024-02-06 06:35:56,356.3,0.1313,-0.1582,9.7913,0.961,-0.646,-1.516,75.2,28.645223,77.223569,25,PORTRAIT,NORMAL
ACC00237,TRIP_DRV003_01,DRV003,2024-02-06 06:35:58,358.0,0.1533,-1.5258,9.8358,0.491,-1.83,0.049,52.8,28.645233,77.223635,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC00238,TRIP_DRV003_01,DRV003,2024-02-06 06:35:59,359.7,0.0452,0.0853,9.6334,0.322,0.719,0.372,74.6,28.645233,77.223675,25,FLAT,NORMAL
ACC00239,TRIP_DRV003_01,DRV003,2024-02-06 06:36:01,361.3,-1.4011,0.4269,9.6154,-0.912,0.445,81.029,77.5,28.645208,77.223718,25,PORTRAIT,AGGRESSIVE_LEFT_TURN
ACC00240,TRIP_DRV003_01,DRV003,2024-02-06 06:36:03,363.0,0.113,0.1793,9.8069,-0.778,-0.771,0.464,49.5,28.64523,77.223764,25,LANDSCAPE,NORMAL
ACC00241,TRIP_DRV003_01,DRV003,2024-02-06 06:36:04,364.0,0.256,-0.0106,9.6502,-0.817,-0.07,1.022,51.8,28.645201,77.223817,25,PORTRAIT,NORMAL
ACC00242,TRIP_DRV003_01,DRV003,2024-02-06 06:36:05,365.5,-0.0158,0.2209,9.9621,0.901,0.213,0.17,53.3,28.645197,77.223916,25,FLAT,NORMAL
ACC00243,TRIP_DRV003_01,DRV003,2024-02-06 06:36:07,367.1,0.0931,-0.1534,9.7215,-0.996,-0.022,1.314,51.8,28.645161,77.224011,25,PORTRAIT,NORMAL
ACC00244,TRIP_DRV003_01,DRV003,2024-02-06 06:36:08,368.6,0.1551,-0.1184,9.6885,-0.072,0.887,0.445,65.6,28.645156,77.224118,25,LANDSCAPE,NORMAL
ACC00245,TRIP_DRV003_01,DRV003,2024-02-06 06:36:10,370.2,-0.0754,-0.14,9.9652,-0.872,0.397,-0.544,45.4,28.6451,77.224195,25,FLAT,NORMAL
ACC00246,TRIP_DRV003_01,DRV003,2024-02-06 06:36:11,371.7,0.1645,-2.2609,9.7345,0.341,-1.276,0.613,54.7,28.645066,77.224301,25,FLAT,AGGRESSIVE_BRAKING
ACC00247,TRIP_DRV003_01,DRV003,2024-02-06 06:36:13,373.2,-0.1182,-0.1282,9.6089,-0.752,-0.064,1.926,43.4,28.645055,77.224401,25,PORTRAIT,NORMAL
ACC00248,TRIP_DRV003_01,DRV003,2024-02-06 06:36:14,374.8,1.1907,0.2943,9.6822,1.365,0.773,-66.387,30.4,28.645027,77.224499,25,PORTRAIT,AGG_RIGHT_LANE_CHANGE
ACC00249,TRIP_DRV003_01,DRV003,2024-02-06 06:36:16,376.3,0.3268,-0.0901,11.3686,1.429,0.636,-4.014,51.3,28.645013,77.224594,25,PORTRAIT,POTHOLE
ACC00250,TRIP_DRV003_01,DRV003,2024-02-06 06:36:17,377.9,0.0946,-0.0044,9.9865,-0.73,-0.879,0.193,40.7,28.644971,77.224703,25,PORTRAIT,NORMAL
ACC00251,TRIP_DRV003_01,DRV003,2024-02-06 06:36:19,379.4,0.0155,0.2616,9.6939,-0.538,0.686,0.339,77.0,28.644931,77.224788,25,PORTRAIT,NORMAL
ACC00252,TRIP_DRV003_01,DRV003,2024-02-06 06:36:20,381.0,-0.1424,-0.2744,9.6716,-0.801,0.67,0.908,53.2,28.644934,77.224896,25,FLAT,NORMAL
ACC00253,TRIP_DRV003_01,DRV003,2024-02-06 06:36:22,382.5,-0.2573,0.1512,9.6296,0.356,-0.321,1.468,46.0,28.644894,77.224987,25,PORTRAIT,NORMAL
ACC00254,TRIP_DRV003_01,DRV003,2024-02-06 06:36:24,384.0,0.2896,-0.1714,9.9026,0.287,0.409,-1.168,53.3,28.644857,77.225077,25,FLAT,NORMAL
ACC00255,TRIP_DRV003_01,DRV003,2024-02-06 06:36:25,385.6,-0.2717,-0.1996,9.7017,-0.014,-0.694,-1.191,43.8,28.644829,77.225166,25,FLAT,NORMAL
ACC00256,TRIP_DRV003_01,DRV003,2024-02-06 06:36:27,387.1,0.0096,0.1981,9.735,-0.304,-0.8,-0.823,30.2,28.64483,77.225255,25,FLAT,NORMAL
ACC00257,TRIP_DRV003_01,DRV003,2024-02-06 06:36:28,388.7,-0.0214,1.5997,9.7451,0.184,0.539,-0.491,71.8,28.644792,77.225373,25,FLAT,AGGRESSIVE_ACCEL
ACC00258,TRIP_DRV003_01,DRV003,2024-02-06 06:36:30,390.2,0.0789,-2.116,9.9512,-0.15,-1.851,-0.082,37.5,28.644751,77.22545,25,PORTRAIT,AGGRESSIVE_BRAKING
ACC00259,TRIP_DRV003_01,DRV003,2024-02-06 06:36:31,391.8,-0.273,-0.1363,9.6559,-0.772,0.223,1.206,66.5,28.644714,77.225566,25,PORTRAIT,NORMAL
ACC00260,TRIP_DRV003_01,DRV003,2024-02-06 06:36:33,393.3,0.9576,0.4073,9.8634,1.383,0.6,-52.711,66.2,28.6447,77.225678,25,PORTRAIT,AGGRESSIVE_RIGHT_TURN
ACC00261,TRIP_DRV003_01,DRV003,2024-02-06 06:36:34,394.8,0.1371,0.0339,9.9181,0.853,-0.239,-0.302,38.1,28.644677,77.22575,25,FLAT,NORMAL
ACC00262,TRIP_DRV003_01,DRV003,2024-02-06 06:36:36,396.4,-0.2142,-0.0554,12.3166,-1.406,-0.005,4.409,60.0,28.644644,77.225835,25,PORTRAIT,POTHOLE
ACC00263,TRIP_DRV003_01,DRV003,2024-02-06 06:36:37,397.9,-0.0094,-0.023,9.7757,0.876,-0.706,-1.937,59.5,28.644616,77.225964,25,FLAT,NORMAL
ACC00264,TRIP_DRV003_01,DRV003,2024-02-06 06:36:39,399.5,0.9231,-0.0788,9.9524,1.104,-0.713,-56.709,65.5,28.644608,77.22604,25,LANDSCAPE,AGG_RIGHT_LANE_CHANGE
ACC00265,TRIP_DRV003_01,DRV003,2024-02-06 06:36:41,401.0,-0.2024,0.2228,9.9542,0.7,-0.79,-1.025,35.7,28.644588,77.226146,25,PORTRAIT,NORMAL
ACC00266,TRIP_DRV003_01,DRV003,2024-02-06 06:36:42,402.6,0.1446,0.0476,9.6222,0.607,-0.008,-0.775,41.2,28.64447,77.226311,25,PORTRAIT,NORMAL
ACC00267,TRIP_DRV003_01,DRV003,2024-02-06 06:36:44,404.2,0.133,0.1915,9.978,0.594,-0.649,-1.377,68.9,28.644393,77.226495,25,FLAT,NORMAL
ACC00268,TRIP_DRV003_01,DRV003,2024-02-06 06:36:45,405.9,-0.1488,-0.1918,9.9427,-0.308,0.903,0.591,30.2,28.644288,77.226678,25,LANDSCAPE,NORMAL
ACC00269,TRIP_DRV003_01,DRV003,2024-02-06 06:36:47,407.5,0.009,0.1723,9.6925,-0.644,-0.364,1.252,65.1,28.644215,77.226863,25,LANDSCAPE,NORMAL
ACC00270,TRIP_DRV003_01,DRV003,2024-02-06 06:36:49,409.1,0.0998,-0.0806,9.9519,0.021,-0.451,0.892,34.2,28.64414,77.22708,25,LANDSCAPE,NORMAL
ACC00271,TRIP_DRV003_01,DRV003,2024-02-06 06:36:50,410.8,0.1098,1.9789,9.6009,-0.07,1.332,-0.587,41.7,28.64404,77.227263,25,PORTRAIT,AGGRESSIVE_ACCEL
